Country name,Year,Population growth rate
Saint Kitts and Nevis,1993,1.34
Saint Kitts and Nevis,1994,1.32
Saint Kitts and Nevis,1995,1.28
Saint Kitts and Nevis,1996,1.27
Saint Kitts and Nevis,1997,1.3
Saint Kitts and Nevis,1998,1.32
Saint Kitts and Nevis,1999,1.35
Saint Kitts and Nevis,2000,1.46
Saint Kitts and Nevis,2001,0.84
Saint Kitts and Nevis,2002,0.37
Saint Kitts and Nevis,2003,0.35
Saint Kitts and Nevis,2004,0.29
Saint Kitts and Nevis,2005,0.33
Saint Kitts and Nevis,2006,0.3
Saint Kitts and Nevis,2007,0.3
Saint Kitts and Nevis,2008,0.3
Saint Kitts and Nevis,2009,0.26
Saint Kitts and Nevis,2010,0.24
Saint Kitts and Nevis,2011,0.52
Saint Kitts and Nevis,2012,0.1
Saint Kitts and Nevis,2013,0.07
Saint Kitts and Nevis,2014,0.03
Saint Kitts and Nevis,2015,-0.02
Saint Kitts and Nevis,2016,0.02
Saint Kitts and Nevis,2017,-0.02
Saint Kitts and Nevis,2018,-0.08
Saint Kitts and Nevis,2019,-0.13
Saint Kitts and Nevis,2020,-0.16
Saint Kitts and Nevis,2021,0.01
Saint Lucia,1950,1.17
Saint Lucia,1951,0.24
Saint Lucia,1952,0.25
Saint Lucia,1953,0.32
Saint Lucia,1954,0.38
Saint Lucia,1955,0.47
Saint Lucia,1956,0.54
Saint Lucia,1957,0.63
Saint Lucia,1958,0.72
Saint Lucia,1959,0.7
Saint Lucia,1960,1.35
Saint Lucia,1961,1.14
Saint Lucia,1962,1.14
Saint Lucia,1963,1.12
Saint Lucia,1964,1.11
Saint Lucia,1965,1.12
Saint Lucia,1966,1.14
Saint Lucia,1967,1.15
Saint Lucia,1968,1.14
Saint Lucia,1969,1.25
Saint Lucia,1970,1.65
Saint Lucia,1971,1.6
Saint Lucia,1972,1.57
Saint Lucia,1973,1.52
Saint Lucia,1974,1.47
Saint Lucia,1975,1.7
Saint Lucia,1976,1.72
Saint Lucia,1977,1.71
Saint Lucia,1978,1.74
Saint Lucia,1979,1.74
Saint Lucia,1980,1.86
Saint Lucia,1981,1.85
Saint Lucia,1982,1.8
Saint Lucia,1983,1.73
Saint Lucia,1984,1.64
Saint Lucia,1985,1.58
Saint Lucia,1986,1.49
Saint Lucia,1987,1.41
Saint Lucia,1988,1.32
Saint Lucia,1989,1.26
Saint Lucia,1990,1.35
Saint Lucia,1991,1.39
Saint Lucia,1992,1.57
Saint Lucia,1993,1.38
Saint Lucia,1994,1.24
Saint Lucia,1995,1.12
Saint Lucia,1996,1
Saint Lucia,1997,0.92
Saint Lucia,1998,0.88
Saint Lucia,1999,0.9
Saint Lucia,2000,0.67
Saint Lucia,2001,0.7
Saint Lucia,2002,0.8
Saint Lucia,2003,0.74
Saint Lucia,2004,0.72
Saint Lucia,2005,0.67
Saint Lucia,2006,0.63
Saint Lucia,2007,0.62
Saint Lucia,2008,0.64
Saint Lucia,2009,0.68
Saint Lucia,2010,0.79
Saint Lucia,2011,0.62
Saint Lucia,2012,0.51
Saint Lucia,2013,0.48
Saint Lucia,2014,0.47
Saint Lucia,2015,0.46
Saint Lucia,2016,0.43
Saint Lucia,2017,0.42
Saint Lucia,2018,0.4
Saint Lucia,2019,0.38
Saint Lucia,2020,0.35
Saint Lucia,2021,0.11
Saint Martin (French part),1950,4.13
Saint Martin (French part),1951,3.55
Saint Martin (French part),1952,3.16
Saint Martin (French part),1953,3.54
Saint Martin (French part),1954,3.39
Saint Martin (French part),1955,3.02
Saint Martin (French part),1956,3.18
Saint Martin (French part),1957,2.92
Saint Martin (French part),1958,3.15
Saint Martin (French part),1959,3.39
Saint Martin (French part),1960,2.88
Saint Martin (French part),1961,3.01
Saint Martin (French part),1962,3.03
Saint Martin (French part),1963,3.05
Saint Martin (French part),1964,3.13
Saint Martin (French part),1965,3.87
Saint Martin (French part),1966,4.68
Saint Martin (French part),1967,4.99
Saint Martin (French part),1968,2.58
Saint Martin (French part),1969,2.75
Saint Martin (French part),1970,2.72
Saint Martin (French part),1971,2.55
Saint Martin (French part),1972,2.65
Saint Martin (French part),1973,2.64
Saint Martin (French part),1974,2.68
Saint Martin (French part),1975,3.65
Saint Martin (French part),1976,3.44
Saint Martin (French part),1977,3.28
Saint Martin (French part),1978,2.98
Saint Martin (French part),1979,2.77
Saint Martin (French part),1980,2.55
Saint Martin (French part),1981,2.2
Saint Martin (French part),1982,20.32
Saint Martin (French part),1983,20.6
Saint Martin (French part),1984,17.78
Saint Martin (French part),1985,15.76
Saint Martin (French part),1986,14.11
Saint Martin (French part),1987,12.82
Saint Martin (French part),1988,11.6
Saint Martin (French part),1989,10.55
Saint Martin (French part),1990,3.11
Saint Martin (French part),1991,1.2
Saint Martin (French part),1992,0.88
Saint Martin (French part),1993,0.58
Saint Martin (French part),1994,0.32
Saint Martin (French part),1995,0.05
Saint Martin (French part),1996,-0.24
Saint Martin (French part),1997,-0.5
Saint Martin (French part),1998,-0.85
Saint Martin (French part),1999,0.83
Saint Martin (French part),2000,2.64
Saint Martin (French part),2001,2.54
Saint Martin (French part),2002,2.49
Saint Martin (French part),2003,2.39
Saint Martin (French part),2004,2.36
Saint Martin (French part),2005,2.21
Saint Martin (French part),2006,2.12
Saint Martin (French part),2007,1.96
Saint Martin (French part),2008,1.76
Saint Martin (French part),2009,1.54
Saint Martin (French part),2010,0.27
Saint Martin (French part),2011,-0.86
Saint Martin (French part),2012,-0.93
Saint Martin (French part),2013,-1.23
Saint Martin (French part),2014,-0.9
Saint Martin (French part),2015,-0.46
Saint Martin (French part),2016,-0.74
Saint Martin (French part),2017,-1.08
Saint Martin (French part),2018,-2.71
Saint Martin (French part),2019,-1.64
Saint Martin (French part),2020,-1.82
Saint Martin (French part),2021,-1.93
Saint Pierre and Miquelon,1950,0.58
Saint Pierre and Miquelon,1951,1.24
Saint Pierre and Miquelon,1952,1.1
Saint Pierre and Miquelon,1953,1.45
Saint Pierre and Miquelon,1954,1.07
Saint Pierre and Miquelon,1955,0.74
Saint Pierre and Miquelon,1956,0.36
Saint Pierre and Miquelon,1957,0.46
Saint Pierre and Miquelon,1958,1.88
Saint Pierre and Miquelon,1959,0.8
Saint Pierre and Miquelon,1960,0.49
Saint Pierre and Miquelon,1961,-0.63
Saint Pierre and Miquelon,1962,1.08
Saint Pierre and Miquelon,1963,1.48
Saint Pierre and Miquelon,1964,1.58
Saint Pierre and Miquelon,1965,1.53
Saint Pierre and Miquelon,1966,1.59
Saint Pierre and Miquelon,1967,1.28
Saint Pierre and Miquelon,1968,1.49
Saint Pierre and Miquelon,1969,1.3
Saint Pierre and Miquelon,1970,1.57
Saint Pierre and Miquelon,1971,1.76
Saint Pierre and Miquelon,1972,1.61
Saint Pierre and Miquelon,1973,1.9
Saint Pierre and Miquelon,1974,0.88
Saint Pierre and Miquelon,1975,0.45
Saint Pierre and Miquelon,1976,0.78
Saint Pierre and Miquelon,1977,0.55
Saint Pierre and Miquelon,1978,0.51
Saint Pierre and Miquelon,1979,0.43
Saint Pierre and Miquelon,1980,0.25
Saint Pierre and Miquelon,1981,-0.76
Saint Pierre and Miquelon,1982,0.56
Saint Pierre and Miquelon,1983,0.88
Saint Pierre and Miquelon,1984,0.78
Saint Pierre and Miquelon,1985,0.74
Saint Pierre and Miquelon,1986,0.56
Saint Pierre and Miquelon,1987,0.46
Saint Pierre and Miquelon,1988,0.24
Saint Pierre and Miquelon,1989,-0.33
Saint Pierre and Miquelon,1990,0.49
Saint Pierre and Miquelon,1991,0.39
Saint Pierre and Miquelon,1992,0.33
Saint Pierre and Miquelon,1993,0.33
Saint Pierre and Miquelon,1994,0.06
Saint Pierre and Miquelon,1995,0.06
Saint Pierre and Miquelon,1996,-0.12
Saint Pierre and Miquelon,1997,-0.39
Saint Pierre and Miquelon,1998,-1.2
Saint Pierre and Miquelon,1999,-0.38
Saint Pierre and Miquelon,2000,-0.24
Saint Pierre and Miquelon,2001,-0.16
Saint Pierre and Miquelon,2002,-0.48
Saint Pierre and Miquelon,2003,-0.77
Saint Pierre and Miquelon,2004,-0.57
Saint Pierre and Miquelon,2005,-0.92
Saint Pierre and Miquelon,2006,-0.31
Saint Pierre and Miquelon,2007,-0.12
Saint Pierre and Miquelon,2008,-0.08
Saint Pierre and Miquelon,2009,-0.07
Saint Pierre and Miquelon,2010,0
Saint Pierre and Miquelon,2011,-0.22
Saint Pierre and Miquelon,2012,-0.4
Saint Pierre and Miquelon,2013,-0.33
Saint Pierre and Miquelon,2014,-0.2
Saint Pierre and Miquelon,2015,-0.17
Saint Pierre and Miquelon,2016,-0.27
Saint Pierre and Miquelon,2017,0
Saint Pierre and Miquelon,2018,-0.42
Saint Pierre and Miquelon,2019,-0.24
Saint Pierre and Miquelon,2020,-0.42
Saint Pierre and Miquelon,2021,-0.36
Saint Vincent and the Grenadines,1950,2.96
Saint Vincent and the Grenadines,1951,3.02
Saint Vincent and the Grenadines,1952,3.06
Saint Vincent and the Grenadines,1953,3.12
Saint Vincent and the Grenadines,1954,3.21
Saint Vincent and the Grenadines,1955,3.12
Saint Vincent and the Grenadines,1956,3.29
Saint Vincent and the Grenadines,1957,3.32
Saint Vincent and the Grenadines,1958,3.36
Saint Vincent and the Grenadines,1959,3.4
Saint Vincent and the Grenadines,1960,1.82
Saint Vincent and the Grenadines,1961,1.78
Saint Vincent and the Grenadines,1962,1.73
Saint Vincent and the Grenadines,1963,1.58
Saint Vincent and the Grenadines,1964,1.59
Saint Vincent and the Grenadines,1965,1.59
Saint Vincent and the Grenadines,1966,1.58
Saint Vincent and the Grenadines,1967,1.46
Saint Vincent and the Grenadines,1968,1.44
Saint Vincent and the Grenadines,1969,1.4
Saint Vincent and the Grenadines,1970,1.33
Saint Vincent and the Grenadines,1971,1.18
Saint Vincent and the Grenadines,1972,1.1
Saint Vincent and the Grenadines,1973,1.03
Saint Vincent and the Grenadines,1974,0.97
Saint Vincent and the Grenadines,1975,0.82
Saint Vincent and the Grenadines,1976,0.77
Saint Vincent and the Grenadines,1977,0.73
Saint Vincent and the Grenadines,1978,0.66
Saint Vincent and the Grenadines,1979,0.56
Saint Vincent and the Grenadines,1980,0.56
Saint Vincent and the Grenadines,1981,0.76
Saint Vincent and the Grenadines,1982,0.68
Saint Vincent and the Grenadines,1983,0.61
Saint Vincent and the Grenadines,1984,0.56
Saint Vincent and the Grenadines,1985,0.48
Saint Vincent and the Grenadines,1986,0.39
Saint Vincent and the Grenadines,1987,0.3
Saint Vincent and the Grenadines,1988,0.24
Saint Vincent and the Grenadines,1989,0.19
Saint Vincent and the Grenadines,1990,0.11
Saint Vincent and the Grenadines,1991,0.41
Saint Vincent and the Grenadines,1992,0.37
Saint Vincent and the Grenadines,1993,0.33
Saint Vincent and the Grenadines,1994,0.23
Saint Vincent and the Grenadines,1995,0.17
Saint Vincent and the Grenadines,1996,0.03
Saint Vincent and the Grenadines,1997,-0.06
Saint Vincent and the Grenadines,1998,-0.14
Saint Vincent and the Grenadines,1999,-0.16
Saint Vincent and the Grenadines,2000,-0.16
Saint Vincent and the Grenadines,2001,-0.14
Saint Vincent and the Grenadines,2002,-0.2
Saint Vincent and the Grenadines,2003,-0.41
Saint Vincent and the Grenadines,2004,-0.48
Saint Vincent and the Grenadines,2005,-0.53
Saint Vincent and the Grenadines,2006,-0.58
Saint Vincent and the Grenadines,2007,-0.51
Saint Vincent and the Grenadines,2008,-0.41
Saint Vincent and the Grenadines,2009,-0.45
Saint Vincent and the Grenadines,2010,-0.52
Saint Vincent and the Grenadines,2011,-0.59
Saint Vincent and the Grenadines,2012,-0.55
Saint Vincent and the Grenadines,2013,-0.62
Saint Vincent and the Grenadines,2014,-0.38
Saint Vincent and the Grenadines,2015,-0.43
Saint Vincent and the Grenadines,2016,-0.55
Saint Vincent and the Grenadines,2017,-0.23
Saint Vincent and the Grenadines,2018,-0.28
Saint Vincent and the Grenadines,2019,-0.4
Saint Vincent and the Grenadines,2020,-0.15
Saint Vincent and the Grenadines,2021,-0.42
Samoa,1950,2.12
Samoa,1951,2.28
Samoa,1952,2.2
Samoa,1953,2.17
Samoa,1954,2.1
Samoa,1955,2.1
Samoa,1956,2.46
Samoa,1957,3.01
Samoa,1958,3.21
Samoa,1959,3.2
Samoa,1960,3.12
Samoa,1961,2.94
Samoa,1962,2.71
Samoa,1963,2.63
Samoa,1964,2.43
Samoa,1965,2.57
Samoa,1966,2.29
Samoa,1967,1.85
Samoa,1968,1.66
Samoa,1969,1.65
Samoa,1970,1.62
Samoa,1971,1.57
Samoa,1972,1.53
Samoa,1973,1.51
Samoa,1974,2.01
Samoa,1975,1.93
Samoa,1976,1.74
Samoa,1977,1.06
Samoa,1978,0.96
Samoa,1979,0.88
Samoa,1980,0.84
Samoa,1981,0.71
Samoa,1982,0.12
Samoa,1983,-0.05
Samoa,1984,-0.15
Samoa,1985,-0.17
Samoa,1986,-0.01
Samoa,1987,0.5
Samoa,1988,0.31
Samoa,1989,0.21
Samoa,1990,0.15
Samoa,1991,0.46
Samoa,1992,0.84
Samoa,1993,0.99
Samoa,1994,1.03
Samoa,1995,1.03
Samoa,1996,1.03
Samoa,1997,1.03
Samoa,1998,1.02
Samoa,1999,0.99
Samoa,2000,0.97
Samoa,2001,0.68
Samoa,2002,0.5
Samoa,2003,0.36
Samoa,2004,0.31
Samoa,2005,0.28
Samoa,2006,0.52
Samoa,2007,0.64
Samoa,2008,0.73
Samoa,2009,0.71
Samoa,2010,0.83
Samoa,2011,0.89
Samoa,2012,0.91
Samoa,2013,0.91
Samoa,2014,0.9
Samoa,2015,0.89
Samoa,2016,1.04
Samoa,2017,0.98
Samoa,2018,1
Samoa,2019,1.09
Samoa,2020,1.74
Samoa,2021,1.8
San Marino,1950,1.64
San Marino,1951,1.42
San Marino,1952,1.31
San Marino,1953,1.56
San Marino,1954,1.61
San Marino,1955,1.48
San Marino,1956,2.32
San Marino,1957,2.27
San Marino,1958,2.21
San Marino,1959,2.16
San Marino,1960,2.13
San Marino,1961,2.18
San Marino,1962,2.15
San Marino,1963,2
San Marino,1964,2.09
San Marino,1965,1.97
San Marino,1966,1.66
San Marino,1967,1.93
San Marino,1968,2.3
San Marino,1969,-1.07
San Marino,1970,-1.5
San Marino,1971,1.98
San Marino,1972,1.96
San Marino,1973,2.66
San Marino,1974,1.81
San Marino,1975,1.9
San Marino,1976,1.67
San Marino,1977,1.5
San Marino,1978,1.53
San Marino,1979,1.26
San Marino,1980,1.19
San Marino,1981,1.14
San Marino,1982,0.79
San Marino,1983,0.75
San Marino,1984,0.37
San Marino,1985,0.94
San Marino,1986,0.4
San Marino,1987,0.03
San Marino,1988,0.9
San Marino,1989,1.4
San Marino,1990,1.47
San Marino,1991,1.33
San Marino,1992,1.62
San Marino,1993,1.5
San Marino,1994,1.41
San Marino,1995,1.43
San Marino,1996,1.37
San Marino,1997,1.47
San Marino,1998,1.64
San Marino,1999,1.47
San Marino,2000,1.68
San Marino,2001,2.1
San Marino,2002,2.47
San Marino,2003,2
San Marino,2004,1.41
San Marino,2005,1.42
San Marino,2006,1.61
San Marino,2007,1.13
San Marino,2008,1.02
San Marino,2009,1.3
San Marino,2010,2.19
San Marino,2011,3.34
San Marino,2012,0.57
San Marino,2013,0.35
San Marino,2014,0.28
San Marino,2015,0.8
San Marino,2016,0.77
San Marino,2017,0.54
San Marino,2018,0.04
San Marino,2019,0.08
San Marino,2020,-1.09
San Marino,2021,-0.45
Sao Tome and Principe,1950,1.8
Sao Tome and Principe,1951,1.7
Sao Tome and Principe,1952,1.41
Sao Tome and Principe,1953,1.24
Sao Tome and Principe,1954,1.1
Sao Tome and Principe,1955,1.01
Sao Tome and Principe,1956,0.87
Sao Tome and Principe,1957,0.77
Sao Tome and Principe,1958,0.81
Sao Tome and Principe,1959,0.8
Sao Tome and Principe,1960,0.7
Sao Tome and Principe,1961,1.25
Sao Tome and Principe,1962,1.11
Sao Tome and Principe,1963,1.04
Sao Tome and Principe,1964,0.99
Sao Tome and Principe,1965,1.07
Sao Tome and Principe,1966,1.25
Sao Tome and Principe,1967,1.48
Sao Tome and Principe,1968,1.69
Sao Tome and Principe,1969,1.82
Sao Tome and Principe,1970,2.15
Sao Tome and Principe,1971,2.04
Sao Tome and Principe,1972,1.98
Sao Tome and Principe,1973,2.03
Sao Tome and Principe,1974,2.09
Sao Tome and Principe,1975,2.25
Sao Tome and Principe,1976,2.43
Sao Tome and Principe,1977,2.55
Sao Tome and Principe,1978,2.61
Sao Tome and Principe,1979,2.42
Sao Tome and Principe,1980,2.15
Sao Tome and Principe,1981,1.85
Sao Tome and Principe,1982,1.67
Sao Tome and Principe,1983,1.7
Sao Tome and Principe,1984,1.86
Sao Tome and Principe,1985,2.13
Sao Tome and Principe,1986,2.25
Sao Tome and Principe,1987,2.54
Sao Tome and Principe,1988,2.59
Sao Tome and Principe,1989,2.47
Sao Tome and Principe,1990,2.41
Sao Tome and Principe,1991,2.1
Sao Tome and Principe,1992,2.03
Sao Tome and Principe,1993,1.97
Sao Tome and Principe,1994,1.87
Sao Tome and Principe,1995,1.78
Sao Tome and Principe,1996,1.7
Sao Tome and Principe,1997,1.59
Sao Tome and Principe,1998,1.48
Sao Tome and Principe,1999,1.38
Sao Tome and Principe,2000,1.29
Sao Tome and Principe,2001,2.21
Sao Tome and Principe,2002,2.62
Sao Tome and Principe,2003,2.54
Sao Tome and Principe,2004,2.51
Sao Tome and Principe,2005,2.48
Sao Tome and Principe,2006,2.46
Sao Tome and Principe,2007,2.45
Sao Tome and Principe,2008,2.39
Sao Tome and Principe,2009,2.3
Sao Tome and Principe,2010,2.16
Sao Tome and Principe,2011,2.09
Sao Tome and Principe,2012,2.04
Sao Tome and Principe,2013,1.96
Sao Tome and Principe,2014,1.87
Sao Tome and Principe,2015,1.77
Sao Tome and Principe,2016,1.69
Sao Tome and Principe,2017,1.61
Sao Tome and Principe,2018,1.54
Sao Tome and Principe,2019,1.51
Sao Tome and Principe,2020,2.21
Sao Tome and Principe,2021,1.84
Saudi Arabia,1950,3.01
Saudi Arabia,1951,2.98
Saudi Arabia,1952,2.95
Saudi Arabia,1953,2.92
Saudi Arabia,1954,2.95
Saudi Arabia,1955,2.97
Saudi Arabia,1956,2.98
Saudi Arabia,1957,3
Saudi Arabia,1958,2.95
Saudi Arabia,1959,3.07
Saudi Arabia,1960,3.22
Saudi Arabia,1961,3.41
Saudi Arabia,1962,3.54
Saudi Arabia,1963,3.64
Saudi Arabia,1964,3.73
Saudi Arabia,1965,3.8
Saudi Arabia,1966,3.86
Saudi Arabia,1967,4.01
Saudi Arabia,1968,4.13
Saudi Arabia,1969,4.27
Saudi Arabia,1970,4.48
Saudi Arabia,1971,4.81
Saudi Arabia,1972,5.17
Saudi Arabia,1973,5.38
Saudi Arabia,1974,5.46
Saudi Arabia,1975,5.32
Saudi Arabia,1976,5.1
Saudi Arabia,1977,5.11
Saudi Arabia,1978,5.03
Saudi Arabia,1979,4.95
Saudi Arabia,1980,4.92
Saudi Arabia,1981,4.8
Saudi Arabia,1982,4.76
Saudi Arabia,1983,4.74
Saudi Arabia,1984,4.65
Saudi Arabia,1985,4.56
Saudi Arabia,1986,4.44
Saudi Arabia,1987,4.36
Saudi Arabia,1988,4.3
Saudi Arabia,1989,4.21
Saudi Arabia,1990,4.11
Saudi Arabia,1991,3.85
Saudi Arabia,1992,3.54
Saudi Arabia,1993,2.9
Saudi Arabia,1994,2.86
Saudi Arabia,1995,2.74
Saudi Arabia,1996,2.7
Saudi Arabia,1997,2.67
Saudi Arabia,1998,2.62
Saudi Arabia,1999,2.56
Saudi Arabia,2000,2.5
Saudi Arabia,2001,2.44
Saudi Arabia,2002,2.37
Saudi Arabia,2003,2.24
Saudi Arabia,2004,2.13
Saudi Arabia,2005,3.97
Saudi Arabia,2006,3.95
Saudi Arabia,2007,3.91
Saudi Arabia,2008,3.8
Saudi Arabia,2009,3.69
Saudi Arabia,2010,2.74
Saudi Arabia,2011,2.23
Saudi Arabia,2012,2.17
Saudi Arabia,2013,2.08
Saudi Arabia,2014,1.97
Saudi Arabia,2015,1.88
Saudi Arabia,2016,2.15
Saudi Arabia,2017,2.45
Saudi Arabia,2018,2.32
Saudi Arabia,2019,2.25
Saudi Arabia,2020,-1.29
Saudi Arabia,2021,1.04
Senegal,1950,2.56
Senegal,1951,2.58
Senegal,1952,2.61
Senegal,1953,2.64
Senegal,1954,2.68
Senegal,1955,2.73
Senegal,1956,2.77
Senegal,1957,2.78
Senegal,1958,2.8
Senegal,1959,2.82
Senegal,1960,2.83
Senegal,1961,2.83
Senegal,1962,2.82
Senegal,1963,2.82
Senegal,1964,2.84
Senegal,1965,2.88
Senegal,1966,2.93
Senegal,1967,2.95
Senegal,1968,2.95
Senegal,1969,2.94
Senegal,1970,2.95
Senegal,1971,2.95
Senegal,1972,2.95
Senegal,1973,2.94
Senegal,1974,2.82
Senegal,1975,2.67
Senegal,1976,2.55
Senegal,1977,2.3
Senegal,1978,2.35
Senegal,1979,2.42
Senegal,1980,2.52
Senegal,1981,2.6
Senegal,1982,2.67
Senegal,1983,2.7
Senegal,1984,2.73
Senegal,1985,2.83
Senegal,1986,2.92
Senegal,1987,2.93
Senegal,1988,2.89
Senegal,1989,2.88
Senegal,1990,2.88
Senegal,1991,2.83
Senegal,1992,2.78
Senegal,1993,2.72
Senegal,1994,2.59
Senegal,1995,2.47
Senegal,1996,2.35
Senegal,1997,2.3
Senegal,1998,2.29
Senegal,1999,2.34
Senegal,2000,2.36
Senegal,2001,2.4
Senegal,2002,2.43
Senegal,2003,2.49
Senegal,2004,2.51
Senegal,2005,2.57
Senegal,2006,2.64
Senegal,2007,2.63
Senegal,2008,2.64
Senegal,2009,2.71
Senegal,2010,2.71
Senegal,2011,2.73
Senegal,2012,2.72
Senegal,2013,2.7
Senegal,2014,2.74
Senegal,2015,2.71
Senegal,2016,2.72
Senegal,2017,2.72
Senegal,2018,2.71
Senegal,2019,2.68
Senegal,2020,2.68
Senegal,2021,2.61
Serbia,1950,1.24
Serbia,1951,0.87
Serbia,1952,1.3
Serbia,1953,1.14
Serbia,1954,1.01
Serbia,1955,0.84
Serbia,1956,0.8
Serbia,1957,0.6
Serbia,1958,0.7
Serbia,1959,0.64
Serbia,1960,0.86
Serbia,1961,1.07
Serbia,1962,0.96
Serbia,1963,0.97
Serbia,1964,0.9
Serbia,1965,0.93
Serbia,1966,0.89
Serbia,1967,0.84
Serbia,1968,0.8
Serbia,1969,0.77
Serbia,1970,0.7
Serbia,1971,0.66
Serbia,1972,0.8
Serbia,1973,0.82
Serbia,1974,0.84
Serbia,1975,0.86
Serbia,1976,0.86
Serbia,1977,0.82
Serbia,1978,0.78
Serbia,1979,0.71
Serbia,1980,0.6
Serbia,1981,0.36
Serbia,1982,0.34
Serbia,1983,0.28
Serbia,1984,0.31
Serbia,1985,0.27
Serbia,1986,0.23
Serbia,1987,0.18
Serbia,1988,0.21
Serbia,1989,0.14
Serbia,1990,0.1
Serbia,1991,-0.68
Serbia,1992,0.16
Serbia,1993,0.18
Serbia,1994,0.14
Serbia,1995,0.18
Serbia,1996,0.1
Serbia,1997,0
Serbia,1998,-0.3
Serbia,1999,-0.34
Serbia,2000,-0.28
Serbia,2001,-0.16
Serbia,2002,-0.19
Serbia,2003,-0.24
Serbia,2004,-0.37
Serbia,2005,-0.46
Serbia,2006,-0.47
Serbia,2007,-0.47
Serbia,2008,-0.44
Serbia,2009,-0.46
Serbia,2010,-0.43
Serbia,2011,-0.43
Serbia,2012,-0.35
Serbia,2013,-0.3
Serbia,2014,-0.3
Serbia,2015,-0.35
Serbia,2016,-0.35
Serbia,2017,-0.41
Serbia,2018,-0.42
Serbia,2019,-0.46
Serbia,2020,-0.71
Serbia,2021,-0.96
Seychelles,1950,0.36
Seychelles,1951,0.66
Seychelles,1952,0.8
Seychelles,1953,0.95
Seychelles,1954,1.1
Seychelles,1955,1.28
Seychelles,1956,1.42
Seychelles,1957,1.59
Seychelles,1958,1.63
Seychelles,1959,1.88
Seychelles,1960,1.98
Seychelles,1961,2.03
Seychelles,1962,2.14
Seychelles,1963,2.24
Seychelles,1964,2.32
Seychelles,1965,2.31
Seychelles,1966,2.46
Seychelles,1967,2.51
Seychelles,1968,2.51
Seychelles,1969,2.41
Seychelles,1970,2.36
Seychelles,1971,2.42
Seychelles,1972,2.4
Seychelles,1973,2.13
Seychelles,1974,2.15
Seychelles,1975,2.24
Seychelles,1976,1.79
Seychelles,1977,1.36
Seychelles,1978,1.2
Seychelles,1979,0.93
Seychelles,1980,1.01
Seychelles,1981,0.95
Seychelles,1982,0.58
Seychelles,1983,0.69
Seychelles,1984,0.76
Seychelles,1985,0.68
Seychelles,1986,0.76
Seychelles,1987,0.9
Seychelles,1988,1.09
Seychelles,1989,1.08
Seychelles,1990,0.95
Seychelles,1991,1
Seychelles,1992,0.84
Seychelles,1993,0.88
Seychelles,1994,1.31
Seychelles,1995,1.08
Seychelles,1996,1.08
Seychelles,1997,1.49
Seychelles,1998,1.44
Seychelles,1999,1.54
Seychelles,2000,1.55
Seychelles,2001,1.44
Seychelles,2002,1.43
Seychelles,2003,1.36
Seychelles,2004,1.3
Seychelles,2005,1.44
Seychelles,2006,1.36
Seychelles,2007,1.44
Seychelles,2008,1.52
Seychelles,2009,1.55
Seychelles,2010,1.46
Seychelles,2011,1.59
Seychelles,2012,1.55
Seychelles,2013,1.38
Seychelles,2014,1.26
Seychelles,2015,1.25
Seychelles,2016,1.29
Seychelles,2017,1.28
Seychelles,2018,1.24
Seychelles,2019,1.21
Seychelles,2020,0.99
Seychelles,2021,0.78
Sierra Leone,1950,1.28
Sierra Leone,1951,1.29
Sierra Leone,1952,1.29
Sierra Leone,1953,1.26
Sierra Leone,1954,1.34
Sierra Leone,1955,1.4
Sierra Leone,1956,1.44
Sierra Leone,1957,1.47
Sierra Leone,1958,1.44
Sierra Leone,1959,1.59
Sierra Leone,1960,1.68
Sierra Leone,1961,1.75
Sierra Leone,1962,1.8
Sierra Leone,1963,1.85
Sierra Leone,1964,1.9
Sierra Leone,1965,1.94
Sierra Leone,1966,1.93
Sierra Leone,1967,1.98
Sierra Leone,1968,1.95
Sierra Leone,1969,1.94
Sierra Leone,1970,1.96
Sierra Leone,1971,1.88
Sierra Leone,1972,1.91
Sierra Leone,1973,1.91
Sierra Leone,1974,1.9
Sierra Leone,1975,1.88
Sierra Leone,1976,1.82
Sierra Leone,1977,1.96
Sierra Leone,1978,1.98
Sierra Leone,1979,2
Sierra Leone,1980,2.05
Sierra Leone,1981,2.04
Sierra Leone,1982,2.11
Sierra Leone,1983,2.21
Sierra Leone,1984,2.23
Sierra Leone,1985,2.25
Sierra Leone,1986,2.67
Sierra Leone,1987,2.72
Sierra Leone,1988,2.7
Sierra Leone,1989,2.32
Sierra Leone,1990,5.45
Sierra Leone,1991,-2.98
Sierra Leone,1992,-0.53
Sierra Leone,1993,0.26
Sierra Leone,1994,0.63
Sierra Leone,1995,-0.21
Sierra Leone,1996,1.27
Sierra Leone,1997,1.36
Sierra Leone,1998,0.67
Sierra Leone,1999,0.46
Sierra Leone,2000,4.31
Sierra Leone,2001,7.18
Sierra Leone,2002,4.23
Sierra Leone,2003,3.82
Sierra Leone,2004,2.9
Sierra Leone,2005,2.45
Sierra Leone,2006,1.96
Sierra Leone,2007,2.44
Sierra Leone,2008,2.6
Sierra Leone,2009,2.87
Sierra Leone,2010,2.7
Sierra Leone,2011,2.68
Sierra Leone,2012,2.58
Sierra Leone,2013,2.55
Sierra Leone,2014,2.44
Sierra Leone,2015,2.38
Sierra Leone,2016,2.46
Sierra Leone,2017,2.38
Sierra Leone,2018,2.34
Sierra Leone,2019,2.32
Sierra Leone,2020,2.28
